Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Lot Config,Land Slope,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,near_ISU,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,floors,bathrooms
1012,527212050,60,7,77.0,11198,2,0,1,3,4,2,8,8,4,6,9,5,2005,2007,4,4,14,14,2,245.0,4,3,5,4,4,4,5,0.0,5,0.0,1122.0,1122.0,4,5,1,4,1134,1370,0,2504,0.0,0.0,2,1,4,1,5,11,7,1,4,4,2005.0,1,3.0,656.0,3,3,2,144,39,0,0,0,0,0,4,4,0,6,2008,8,325000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3.0
2218,909281020,190,7,79.0,6221,2,0,1,3,4,2,8,8,0,5,5,5,1941,1950,5,4,14,14,3,0.0,3,3,4,3,2,4,1,533.0,5,0.0,195.0,728.0,4,5,1,4,760,595,0,1355,0.0,0.0,2,0,3,1,3,5,7,0,0,5,1966.0,3,2.0,528.0,3,3,2,0,0,0,0,144,0,0,3,4,0,10,2007,8,140000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0
2033,903453080,80,6,120.0,13200,2,0,0,3,3,2,8,8,4,4,6,6,1963,1963,5,4,12,12,2,234.0,3,3,4,3,3,4,3,375.0,5,0.0,366.0,741.0,4,2,1,4,1497,797,0,2294,0.0,0.0,3,0,5,1,3,9,7,1,4,6,1963.0,3,2.0,658.0,3,3,2,0,110,0,0,0,0,0,4,4,0,4,2007,8,202500,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0
1071,528180140,120,7,65.0,8769,2,0,0,3,3,2,8,8,3,7,9,5,2008,2008,4,4,13,13,2,766.0,5,3,5,5,3,4,6,1540.0,5,0.0,162.0,1702.0,4,5,1,4,1702,0,0,1702,1.0,0.0,1,1,1,1,5,7,7,1,4,6,2008.0,1,3.0,1052.0,3,3,2,0,72,0,0,224,0,0,4,4,0,10,2008,7,367294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.0
1583,916403230,80,7,85.0,10200,2,0,0,3,4,2,8,8,4,4,6,5,1988,1989,5,4,12,12,2,219.0,4,3,4,4,3,3,6,783.0,5,0.0,678.0,1461.0,4,5,1,4,1509,0,0,1509,1.0,0.0,2,0,3,1,4,5,7,1,2,6,1988.0,2,2.0,600.0,3,3,2,224,0,0,0,0,0,0,4,4,0,8,2008,8,175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3.0
2858,909275230,70,7,60.0,9550,2,0,1,3,3,2,8,8,4,6,7,5,1915,1970,5,4,11,7,3,0.0,3,3,3,3,4,4,4,216.0,5,0.0,540.0,756.0,4,4,1,4,961,756,0,1717,1.0,0.0,1,0,3,1,4,7,7,1,4,5,1998.0,3,3.0,642.0,3,3,2,0,35,272,0,0,0,0,4,4,0,2,2006,8,140000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0
2265,916403040,20,7,42.0,10331,2,0,0,3,2,2,8,8,4,7,7,7,1985,1985,5,4,10,10,3,0.0,3,3,4,4,3,4,4,215.0,3,80.0,970.0,1265.0,4,4,1,4,1240,0,0,1240,0.0,1.0,2,0,3,1,4,6,7,0,0,6,1985.0,3,2.0,528.0,3,3,2,232,0,0,0,0,0,0,4,4,0,7,2007,8,174000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3.0
1088,528235180,80,7,59.0,9587,2,0,1,3,4,2,8,8,4,4,7,5,2005,2005,5,4,14,14,1,182.0,4,3,5,4,3,2,6,655.0,5,0.0,201.0,856.0,4,5,1,4,1166,0,0,1166,1.0,0.0,2,0,2,1,4,5,7,0,0,6,2005.0,1,2.0,400.0,3,3,2,212,0,0,0,0,0,0,4,4,0,7,2008,8,190000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0
698,902105060,70,6,90.0,9900,2,0,0,3,3,2,8,8,4,6,5,8,1910,2002,5,4,14,14,3,0.0,4,3,4,3,3,4,5,0.0,5,0.0,504.0,504.0,4,5,1,4,764,700,0,1464,0.0,0.0,2,0,3,1,3,7,7,0,0,3,1910.0,0,0.0,0.0,0,0,1,0,0,176,0,0,0,0,4,4,0,3,2009,8,129000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2.0
1896,534425015,20,7,69.05520046484602,22002,2,0,0,3,3,2,8,8,4,7,6,7,1959,1991,5,4,13,13,2,136.0,3,4,4,3,3,1,4,1386.0,5,0.0,206.0,1592.0,4,4,1,4,1652,0,0,1652,1.0,0.0,1,1,3,1,4,6,7,1,4,6,1959.0,2,2.0,510.0,3,3,2,0,0,0,0,201,0,0,4,4,0,7,2007,8,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0
628,535126010,60,7,100.0,13000,2,0,0,3,3,2,8,8,4,6,6,6,1968,1968,5,4,14,14,2,576.0,3,4,4,4,3,4,2,448.0,5,0.0,448.0,896.0,4,3,1,4,1182,960,0,2142,0.0,0.0,2,1,4,1,4,8,7,1,4,6,1968.0,1,1.0,509.0,3,3,2,0,72,0,0,252,0,0,4,4,0,6,2009,8,193500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0
1212,534403050,20,7,75.0,8250,2,0,0,3,4,2,8,8,4,7,6,7,1964,1964,4,4,12,12,1,260.0,3,3,4,4,3,4,2,787.0,5,0.0,305.0,1092.0,4,5,1,4,1092,0,0,1092,1.0,0.0,1,0,3,1,3,6,7,0,0,6,1964.0,2,2.0,504.0,3,4,2,0,0,0,0,0,0,0,3,4,0,7,2008,8,145000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
2864,909280070,50,7,81.0,8170,2,0,1,3,4,2,8,8,4,5,7,7,1929,1950,5,4,5,11,2,270.0,4,4,3,3,3,4,4,526.0,5,0.0,496.0,1022.0,4,5,1,3,1122,549,0,1671,0.0,0.0,2,0,4,1,3,7,7,1,4,5,1963.0,3,2.0,451.0,3,3,2,0,0,0,0,0,0,0,4,4,0,2,2006,8,218000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0
2740,905451050,20,7,80.0,12048,2,0,0,3,4,2,8,8,4,7,5,6,1952,2002,5,4,11,11,2,232.0,3,3,2,0,0,0,0,0.0,0,0.0,0.0,0.0,4,4,1,4,1488,0,0,1488,0.0,0.0,1,0,3,1,3,7,7,1,5,6,2002.0,2,2.0,569.0,3,3,2,0,189,36,0,348,0,0,4,4,0,4,2006,8,135000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2560,534475160,20,7,89.0,10858,2,0,0,3,3,2,7,8,4,7,5,6,1952,1952,5,4,11,10,1,150.0,3,4,4,3,3,1,1,40.0,5,0.0,1404.0,1444.0,4,5,1,4,1624,0,0,1624,1.0,0.0,1,0,2,1,3,6,6,1,4,6,1952.0,2,1.0,240.0,3,3,2,0,40,324,0,0,0,0,3,4,0,7,2006,8,146500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
1716,528174010,120,7,61.0,7577,2,0,1,3,3,2,8,8,3,7,6,5,2005,2006,5,4,14,14,1,256.0,4,3,5,4,3,3,4,20.0,5,0.0,1342.0,1362.0,4,5,1,4,1362,0,0,1362,0.0,0.0,2,0,2,1,4,6,7,1,4,6,2005.0,2,2.0,460.0,3,3,2,192,28,0,0,0,0,0,4,4,0,6,2007,8,194700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0
1130,528488140,20,5,62.0,7500,2,2,0,3,4,2,8,8,4,7,7,5,2007,2008,5,4,9,9,1,210.0,4,3,5,4,3,4,6,902.0,5,0.0,316.0,1218.0,4,5,1,4,1218,0,0,1218,1.0,0.0,2,0,2,1,4,6,7,0,0,6,2008.0,1,2.0,462.0,3,3,2,168,168,0,0,0,0,0,4,4,0,4,2008,7,230348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0
201,903234050,30,6,51.0,6120,2,0,0,3,4,2,6,8,4,7,6,5,1923,1950,5,4,11,11,3,0.0,3,3,3,2,2,4,4,960.0,5,0.0,164.0,1124.0,4,3,1,4,1068,0,0,1068,1.0,0.0,1,0,2,1,3,5,7,1,4,5,1923.0,3,1.0,288.0,3,3,2,0,0,128,0,0,0,0,4,4,0,3,2010,8,109500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0
2886,913350030,20,7,69.0,23580,2,0,1,3,4,1,8,8,4,7,6,6,1979,1979,5,4,10,10,3,0.0,3,3,4,4,3,2,6,776.0,5,0.0,849.0,1625.0,4,3,1,4,1625,0,0,1625,0.0,1.0,2,0,3,1,2,6,7,1,3,6,1979.0,1,2.0,576.0,3,3,2,136,28,0,0,0,0,0,4,4,0,9,2006,8,242500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0
2328,527190050,160,7,44.0,5306,2,0,1,3,4,2,8,8,3,6,7,7,1987,1987,5,4,12,12,3,0.0,4,4,5,4,4,4,6,495.0,2,215.0,354.0,1064.0,4,4,1,4,1064,703,0,1767,1.0,0.0,2,0,2,1,4,5,7,1,3,6,1987.0,2,2.0,504.0,4,3,2,441,35,0,0,0,0,0,4,4,0,6,2006,8,239000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3.0
2583,535301150,20,7,70.0,8092,2,0,0,3,4,2,8,8,4,7,6,8,1954,2000,4,4,11,11,2,176.0,3,4,4,3,3,4,4,824.0,5,0.0,226.0,1050.0,4,5,1,4,1050,0,0,1050,1.0,0.0,1,0,3,1,4,6,7,0,0,6,1954.0,2,1.0,286.0,3,3,2,0,0,0,0,0,0,0,4,4,0,6,2006,8,156000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
1206,534277060,20,7,77.0,8593,2,0,1,3,4,2,8,8,4,7,4,6,1957,1957,4,4,13,13,3,0.0,3,3,4,3,3,4,2,288.0,5,0.0,619.0,907.0,4,5,1,4,907,0,0,907,0.0,0.0,1,0,3,1,3,5,7,0,0,5,1964.0,3,1.0,352.0,3,3,2,0,0,0,0,0,0,0,4,4,0,7,2008,8,109008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2242,910206010,50,6,64.0,11067,2,0,0,3,3,2,8,8,4,5,2,4,1939,1950,5,4,13,13,3,0.0,3,3,3,0,0,0,0,0.0,0,0.0,0.0,0.0,4,5,1,4,640,0,205,845,0.0,0.0,1,0,1,1,3,4,2,0,0,5,1950.0,3,1.0,256.0,3,2,1,48,0,0,0,0,0,0,4,4,0,3,2007,8,68104,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
1105,528363020,60,7,69.05520046484602,11929,2,0,1,3,2,2,8,8,4,6,8,7,1995,1995,5,4,14,14,2,466.0,4,3,5,4,3,3,5,0.0,5,0.0,1242.0,1242.0,4,5,1,4,1251,1250,0,2501,0.0,0.0,2,1,4,1,4,9,7,1,3,6,1995.0,2,3.0,751.0,3,3,2,192,87,0,0,0,0,0,4,4,0,6,2008,8,290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3.0
121,534401110,20,7,90.0,9900,2,0,0,3,3,2,8,8,4,7,5,5,1966,1966,4,4,12,12,3,0.0,3,3,5,4,3,4,3,1059.0,5,0.0,150.0,1209.0,4,4,1,4,1209,0,0,1209,1.0,0.0,1,0,3,1,3,6,7,0,0,6,1966.0,2,2.0,504.0,3,3,2,0,0,120,0,0,0,0,4,4,0,4,2010,5,159000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
1223,534453140,70,7,50.0,4882,2,0,1,1,4,1,5,7,4,6,4,7,1937,1950,5,4,13,13,3,0.0,3,3,5,3,3,4,2,120.0,5,0.0,228.0,348.0,4,3,1,4,453,453,0,906,0.0,0.0,1,0,2,1,3,5,7,0,0,2,1937.0,3,1.0,231.0,2,3,2,0,0,0,0,0,0,0,4,4,0,9,2008,8,87000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0
265,907252120,20,7,69.05520046484602,11423,2,0,0,3,4,2,8,8,4,7,8,5,2001,2002,5,4,14,14,2,479.0,4,3,5,4,3,3,6,1358.0,5,0.0,223.0,1581.0,4,5,1,4,1601,0,0,1601,1.0,0.0,2,0,3,1,4,6,7,1,3,6,2001.0,2,2.0,670.0,3,3,2,180,0,0,0,0,0,0,3,3,2000,5,2010,8,272000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0
2813,907414040,20,7,65.0,8772,2,0,0,3,1,2,8,8,4,7,7,5,2005,2006,5,4,14,14,3,0.0,4,3,5,4,3,1,6,996.0,5,0.0,340.0,1336.0,4,5,1,4,1336,0,0,1336,1.0,0.0,2,0,3,1,4,6,7,0,0,6,2005.0,3,2.0,502.0,3,3,2,136,43,0,0,0,0,0,4,4,0,9,2006,7,198000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0
1294,902109120,50,6,63.0,7628,2,0,0,3,4,2,8,8,4,5,4,6,1940,1985,5,4,13,13,3,0.0,3,4,3,3,3,4,5,0.0,5,0.0,801.0,801.0,4,4,1,3,1095,561,0,1656,0.0,0.0,2,0,2,1,3,8,4,0,0,5,1958.0,3,2.0,440.0,3,3,2,187,0,0,0,0,0,0,4,4,0,5,2008,8,119164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2.0
2745,905477010,20,7,77.0,8335,2,0,0,3,3,2,8,8,4,7,5,5,1954,1954,5,4,11,11,3,0.0,3,3,2,0,0,0,0,0.0,0,0.0,0.0,0.0,4,4,1,4,1124,0,0,1124,0.0,0.0,1,0,3,1,3,5,5,1,4,3,1954.0,0,0.0,0.0,0,0,1,0,36,190,0,0,0,0,4,4,0,4,2006,8,93000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
1094,528280180,60,7,71.0,8220,2,0,1,3,4,2,8,8,4,6,7,5,2000,2001,5,4,14,14,2,647.0,4,3,5,4,3,3,6,544.0,5,0.0,438.0,982.0,4,5,1,4,1008,884,0,1892,0.0,0.0,2,1,3,1,3,8,7,1,3,6,2000.0,2,2.0,431.0,3,3,2,108,0,0,0,0,0,0,4,4,0,7,2008,8,226750,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0
651,535353140,190,7,107.0,10615,2,0,1,1,3,1,6,6,0,6,3,5,1900,1970,5,4,12,12,3,0.0,3,3,4,2,3,1,3,440.0,5,0.0,538.0,978.0,4,3,1,4,1014,685,0,1699,1.0,0.0,2,0,3,2,3,7,7,0,0,0,1920.0,3,2.0,420.0,2,2,2,0,74,0,0,0,0,0,4,4,0,8,2009,8,95000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3.0
198,903228150,50,6,50.0,6000,2,0,0,3,4,2,8,8,4,5,6,7,1948,1950,5,4,11,11,3,0.0,3,3,4,3,3,4,2,300.0,5,0.0,480.0,780.0,4,3,1,4,780,636,0,1416,0.0,0.0,1,1,3,1,3,6,7,0,0,5,1948.0,3,1.0,312.0,3,3,0,221,0,48,0,0,0,0,4,4,0,3,2010,8,139900,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0
131,534451150,30,7,55.0,5350,2,0,1,3,4,2,8,8,4,7,3,2,1940,1966,5,4,11,10,3,0.0,3,1,4,3,3,4,5,0.0,5,0.0,728.0,728.0,4,5,1,4,1306,0,0,1306,0.0,0.0,1,0,3,1,2,6,4,0,0,3,1940.0,0,0.0,0.0,0,0,2,263,0,0,0,0,0,0,1,3,450,5,2010,8,76500,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
1258,535380110,30,7,60.0,5400,2,0,0,3,3,2,8,8,4,7,4,7,1940,2005,2,4,14,14,3,0.0,4,3,5,3,3,4,5,0.0,5,0.0,672.0,672.0,4,4,1,4,672,0,0,672,0.0,0.0,1,0,2,1,3,4,7,0,0,5,1997.0,3,1.0,308.0,3,3,1,88,108,0,0,0,0,0,4,4,0,7,2008,8,86900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0
1599,923227030,20,7,69.05520046484602,17979,2,0,1,3,3,2,8,8,4,7,5,6,1968,1968,5,4,10,10,3,0.0,3,4,4,3,3,4,4,785.0,5,0.0,328.0,1113.0,4,5,1,4,1160,0,0,1160,1.0,0.0,1,0,3,1,4,6,7,0,0,6,1968.0,3,1.0,257.0,3,3,2,81,0,0,0,0,0,0,1,3,500,2,2008,8,152500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
1508,908250090,20,7,68.0,9520,2,0,0,1,4,1,8,8,4,7,4,5,1953,1953,5,4,13,13,1,115.0,3,3,4,4,3,4,2,767.0,5,0.0,144.0,911.0,4,3,1,4,930,0,0,930,0.0,0.0,1,0,2,1,3,5,7,0,0,6,1953.0,2,1.0,286.0,3,3,2,134,0,0,0,0,0,0,3,2,3000,5,2008,8,99000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
615,534450150,30,7,50.0,5330,2,0,0,2,4,2,8,8,4,7,4,7,1940,1950,4,4,14,14,3,0.0,2,3,4,3,3,4,1,280.0,5,0.0,140.0,420.0,4,4,1,4,708,0,0,708,0.0,0.0,1,0,2,1,2,5,7,0,0,3,1940.0,0,0.0,0.0,0,0,2,164,0,0,0,0,0,0,4,4,0,12,2009,8,82500,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
1815,531451030,120,7,50.0,8012,2,0,0,3,4,2,8,8,3,7,6,5,1992,1992,5,4,10,1,3,0.0,4,3,5,4,3,4,6,430.0,5,0.0,1145.0,1575.0,4,4,1,4,1575,0,0,1575,1.0,0.0,2,0,2,1,4,5,7,0,0,6,1992.0,2,2.0,529.0,3,3,2,0,0,52,0,0,0,0,4,4,0,7,2007,8,179200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0
2712,905105010,20,7,75.0,9000,2,0,0,3,3,2,8,8,4,7,5,6,1966,1966,5,4,10,10,3,0.0,3,3,4,3,3,4,4,773.0,5,0.0,286.0,1059.0,4,4,1,4,1059,0,0,1059,1.0,0.0,1,0,3,1,3,6,7,0,0,6,1966.0,1,1.0,286.0,3,3,2,0,88,0,0,0,0,0,1,4,0,6,2006,8,142500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0
2051,905101070,20,7,62.0,14299,2,0,0,3,4,2,7,8,4,7,4,3,1964,1964,5,4,12,12,3,0.0,3,3,4,3,3,4,2,513.0,1,144.0,348.0,1005.0,4,3,1,4,1005,0,0,1005,1.0,0.0,1,0,3,1,3,5,7,0,0,5,1964.0,3,2.0,440.0,3,3,1,0,0,0,0,0,0,0,3,4,0,7,2007,8,115400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0
1863,534104090,60,5,69.05520046484602,7050,2,0,0,3,4,2,8,8,4,6,7,5,2001,2001,5,4,14,14,3,0.0,4,3,5,4,3,4,6,738.0,5,0.0,319.0,1057.0,4,5,1,4,1057,872,0,1929,1.0,0.0,2,1,3,1,4,7,7,1,3,6,2001.0,1,2.0,650.0,3,3,2,0,235,0,0,0,0,0,4,4,0,5,2007,8,226000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4.0
2510,533212130,160,5,30.0,3180,2,2,0,3,4,2,8,8,3,6,7,5,2005,2005,5,4,13,13,3,0.0,4,3,5,4,3,4,5,0.0,5,0.0,600.0,600.0,4,5,1,4,520,600,80,1200,0.0,0.0,2,1,2,1,4,4,7,0,0,5,2005.0,2,2.0,480.0,3,3,2,0,166,0,0,0,0,0,4,4,0,4,2006,8,144152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3.0
1069,528178090,60,7,112.0,16451,2,0,1,3,3,2,8,8,4,6,8,5,2003,2003,5,4,14,14,2,221.0,4,3,5,5,3,2,5,0.0,5,0.0,1765.0,1765.0,4,5,1,4,1804,886,0,2690,0.0,0.0,2,1,4,1,4,9,7,1,4,4,2003.0,1,3.0,795.0,3,3,2,268,58,0,0,0,0,0,4,4,0,7,2008,8,370000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3.0
336,923276030,20,7,76.0,12887,2,0,0,3,4,2,8,8,4,7,5,7,1984,1984,5,4,14,14,3,0.0,3,3,4,4,3,1,2,207.0,6,590.0,36.0,833.0,4,3,1,4,833,0,0,833,1.0,0.0,1,0,2,1,4,5,7,0,0,6,1984.0,3,2.0,495.0,3,3,2,431,0,0,0,0,0,0,3,4,0,4,2010,8,149900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
2417,528221100,60,7,105.0,15578,2,0,1,3,3,2,8,8,4,6,6,5,2006,2006,5,4,14,14,3,0.0,4,3,5,4,3,4,5,0.0,5,0.0,728.0,728.0,4,4,1,4,728,728,0,1456,0.0,0.0,2,1,3,1,3,8,7,0,0,6,2006.0,2,2.0,429.0,3,3,2,0,0,0,0,0,0,0,4,4,0,5,2006,7,172785,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0
1962,535451110,20,7,60.0,7200,2,0,0,3,4,2,8,8,4,7,5,8,1950,2002,5,4,14,14,3,0.0,3,3,4,3,3,4,4,398.0,3,149.0,317.0,864.0,4,4,1,4,864,0,0,864,1.0,0.0,1,0,3,1,4,5,7,0,0,5,1980.0,2,2.0,720.0,3,3,2,194,0,0,0,0,0,0,4,4,0,7,2007,8,129000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
372,527302175,20,7,48.0,17043,2,0,1,3,2,2,8,8,4,7,6,5,1979,1998,5,4,12,12,3,0.0,3,4,4,4,2,4,5,0.0,5,0.0,1362.0,1362.0,4,3,1,4,1586,0,0,1586,0.0,0.0,2,0,3,1,3,7,7,1,3,6,1979.0,3,2.0,435.0,3,3,2,192,0,0,0,0,0,0,4,4,0,1,2009,8,181000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0
2578,535178100,80,7,125.0,10000,2,0,0,3,3,2,8,8,4,4,5,6,1956,1956,4,4,11,11,2,272.0,3,3,4,3,3,3,3,678.0,2,281.0,99.0,1058.0,4,5,1,4,1370,0,0,1370,1.0,0.0,1,0,3,1,3,6,7,1,3,2,1956.0,2,1.0,300.0,3,3,2,191,0,0,0,120,0,0,3,4,0,2,2006,8,148000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
2824,908130020,20,7,75.0,8050,2,0,0,3,4,2,8,8,4,7,6,5,2002,2002,5,4,14,14,3,0.0,3,3,5,4,3,3,6,475.0,4,297.0,142.0,914.0,4,5,1,4,914,0,0,914,1.0,0.0,1,0,2,1,4,4,7,0,0,3,2002.0,0,0.0,0.0,0,0,1,32,0,0,0,0,0,0,4,4,0,4,2006,8,117250,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
471,528228435,120,7,43.0,3182,2,0,0,3,4,2,8,8,3,7,7,5,2005,2006,5,4,14,14,2,16.0,4,3,5,4,3,3,6,16.0,5,0.0,1357.0,1373.0,4,5,1,4,1555,0,0,1555,0.0,0.0,2,0,2,1,4,7,7,1,3,6,2005.0,1,2.0,430.0,3,3,2,143,20,0,0,0,0,0,4,4,0,5,2009,8,192500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
